,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
2238,Oliver Twist,2005,6.8,65        ,30424,PG-13,https://imdb.com/title/tt0380599/,Crime,Drama,,Barney Clark,Ben Kingsley,Jeremy Swift,0,0,2,4,130,60000000,42580321
2239,The Adventures of Sharkboy and Lavagirl 3-D,2005,3.5,38        ,30246,PG,https://imdb.com/title/tt0424774/,Action,Adventure,Comedy,Cayden Boyd,George Lopez,Kristin Davis,61,0,1,10,93,50000000,71992655
2240,Must Love Dogs,2005,5.9,46        ,30116,PG-13,https://imdb.com/title/tt0417001/,Comedy,Romance,,Diane Lane,John Cusack,Elizabeth Perkins,0,0,0,1,98,30000000,58231520
2241,Cursed,2005,5.0,31        ,29873,PG-13,https://imdb.com/title/tt0257516/,Comedy,Horror,,Christina Ricci,Jesse Eisenberg,Portia de Rossi,0,0,0,3,97,38000000,29621722
2242,Boogeyman,2005,4.2,32        ,29225,PG-13,https://imdb.com/title/tt0357507/,Drama,Horror,Mystery,Barry Watson,Emily Deschanel,Lucy Lawless,0,0,0,0,89,20000000,67192859
2243,Feast,2005,6.3,43        ,29127,R,https://imdb.com/title/tt0426459/,Action,Comedy,Horror,Navi Rawat,Krista Allen,Balthazar Getty,0,0,0,1,95,3200000,719135
2244,Imagine Me & You,2005,6.8,49        ,29009,R,https://imdb.com/title/tt0421994/,Comedy,Drama,Romance,Piper Perabo,Lena Headey,Matthew Goode,0,0,0,1,90,7900000,2635305
2245,Are We There Yet?,2005,4.7,27        ,28574,PG,https://imdb.com/title/tt0368578/,Adventure,Comedy,Family,Ice Cube,Nia Long,Aleisha Allen,0,0,1,8,95,32000000,97918663
2246,An Unfinished Life,2005,7.0,49        ,28365,PG-13,https://imdb.com/title/tt0350261/,Drama,Family,Romance,Jennifer Lopez,Robert Redford,Morgan Freeman,0,0,3,1,108,30000000,18618284
2247,The Perfect Man,2005,5.5,27        ,27781,PG,https://imdb.com/title/tt0380623/,Comedy,Family,Romance,Hilary Duff,Heather Locklear,Aria Wallace,0,0,2,3,100,10000000,19770475
2248,Tsotsi,2005,7.2,70        ,27393,R,https://imdb.com/title/tt0468565/,Crime,Drama,,Presley Chweneyagae,Mothusi Magano,Israel Matseke-Zulu,0,1,22,17,94,3000000,9891303
2249,The Greatest Game Ever Played,2005,7.4,55        ,27232,PG,https://imdb.com/title/tt0388980/,Biography,Drama,Sport,Shia LaBeouf,Stephen Dillane,Elias Koteas,0,0,0,3,120,26000000,15431177
2250,Joyeux Noel,2005,7.7,70        ,26968,PG-13,https://imdb.com/title/tt0424205/,Drama,History,Music,Diane Kruger,Benno Fürmann,Guillaume Canet,0,1,6,11,116,22000000,17709155
2251,Yours Mine & Ours,2005,5.5,38        ,26147,PG,https://imdb.com/title/tt0443295/,Comedy,Family,Fantasy,Dennis Quaid,Rene Russo,Jerry O'Connell,0,0,2,4,88,45000000,72662923
2252,Cry Wolf,2005,5.8,39        ,25616,PG-13,https://imdb.com/title/tt0384286/,Drama,Horror,Mystery,Julian Morris,Lindy Booth,Jared Padalecki,0,0,0,0,90,1000000,32586408
2253,The Man,2005,5.6,33        ,24499,PG-13,https://imdb.com/title/tt0399327/,Action,Comedy,Crime,Samuel L. Jackson,Eugene Levy,Miguel Ferrer,0,0,1,1,83,33000000,13485145
2254,An American Haunting,2005,5.1,38        ,24339,PG-13,https://imdb.com/title/tt0429573/,Drama,History,Horror,Donald Sutherland,Sissy Spacek,Rachel Hurd-Wood,0,0,0,5,83,14000000,29612137
2255,Shopgirl,2005,6.3,62        ,23042,R,https://imdb.com/title/tt0338427/,Drama,Romance,,Steve Martin,Claire Danes,Jason Schwartzman,0,0,1,7,106,,11675161
2256,The Ice Harvest,2005,6.2,62        ,22892,R,https://imdb.com/title/tt0400525/,Comedy,Crime,Drama,John Cusack,Billy Bob Thornton,Connie Nielsen,0,0,0,2,,16000000,10156968
2257,Man of the House,2005,5.4,35        ,22390,PG-13,https://imdb.com/title/tt0331933/,Comedy,Crime,,Tommy Lee Jones,Christina Milian,Kelli Garner,0,0,0,0,100,40000000,21577624
2258,Mirrormask,2005,6.8,55        ,22099,PG,https://imdb.com/title/tt0366780/,Adventure,Fantasy,,Stephanie Leonidas,Jason Barry,Rob Brydon,0,0,5,2,101,4000000,866999
2259,Paradise Now,2005,7.4,71        ,22045,PG-13,https://imdb.com/title/tt0445620/,Crime,Drama,Thriller,Kais Nashif,Ali Suliman,Lubna Azabal,0,1,13,15,91,2000000,3579902
2260,Little Manhattan,2005,7.5,52        ,22021,PG,https://imdb.com/title/tt0412922/,Comedy,Family,Romance,Josh Hutcherson,Charlotte Ray Rosenberg,Bradley Whitford,0,0,0,0,84,,1254005
2261,Junebug,2005,6.9,80        ,21887,R,https://imdb.com/title/tt0418773/,Comedy,Drama,,Embeth Davidtz,Alessandro Nivola,David Kuhn,0,1,21,27,106,1000000,3399228
2262,London,2005,6.5,24        ,21819,R,https://imdb.com/title/tt0449061/,Drama,Romance,,Jessica Biel,Chris Evans,Jason Statham,0,0,1,1,92,14000,20361
2263,Last Days,2005,5.8,67        ,21384,R,https://imdb.com/title/tt0403217/,Drama,Music,,Michael Pitt,Lukas Haas,Asia Argento,0,0,3,5,97,,2456454
2264,The Great Raid,2005,6.7,48        ,20952,R,https://imdb.com/title/tt0326905/,Action,Drama,War,Benjamin Bratt,Joseph Fiennes,James Franco,0,0,0,1,132,80000000,10777375
2265,The Upside of Anger,2005,6.8,63        ,20900,R,https://imdb.com/title/tt0365885/,Comedy,Drama,,Joan Allen,Kevin Costner,Erika Christensen,0,0,5,13,,12000000,28237488
2266,Breakfast on Pluto,2005,7.2,59        ,20516,R,https://imdb.com/title/tt0411195/,Comedy,Drama,,Cillian Murphy,Morgan Jones,Eva Birthistle,0,1,6,16,128,,3942254
2267,Thumbsucker,2005,6.6,69        ,20422,R,https://imdb.com/title/tt0318761/,Comedy,Drama,,Lou Taylor Pucci,Tilda Swinton,Vincent D'Onofrio,0,0,5,5,96,4000000,2138742
2268,Bad News Bears,2005,5.8,65        ,20100,PG-13,https://imdb.com/title/tt0408524/,Comedy,Sport,,Billy Bob Thornton,Greg Kinnear,Marcia Gay Harden,0,0,1,4,113,35000000,34252847
2269,9th Company,2005,7.1,,19378,R,https://imdb.com/title/tt0417397/,Action,Drama,History,Artur Smolyaninov,Aleksey Chadov,Konstantin Kryukov,0,0,12,22,139,9500000,26146165
2270,A Sound of Thunder,2005,4.2,24        ,18569,PG-13,https://imdb.com/title/tt0318081/,Action,Adventure,Horror,Edward Burns,Ben Kingsley,Catherine McCormack,0,0,0,4,102,80000000,11665465
2271,Havoc,2005,5.5,,17931,R,https://imdb.com/title/tt0285175/,Crime,Drama,,Anne Hathaway,Bijou Phillips,Shiri Appleby,0,0,1,4,85,9000000,371000
2272,Kinky Boots,2005,7.1,57        ,17893,PG-13,https://imdb.com/title/tt0434124/,Comedy,Drama,Music,Chiwetel Ejiofor,Joel Edgerton,Sarah-Jane Potts,0,1,1,6,107,,9950133
2273,The Chumscrubber,2005,6.9,41        ,17776,R,https://imdb.com/title/tt0406650/,Comedy,Drama,,Jamie Bell,Allison Janney,Rory Culkin,0,0,0,1,108,6800000,351401
2274,Down in the Valley,2005,6.4,65        ,17693,R,https://imdb.com/title/tt0398027/,Drama,Romance,Thriller,Edward Norton,Evan Rachel Wood,David Morse,0,0,0,1,108,8000000,855009
2275,The Child,2005,7.5,87        ,17342,R,https://imdb.com/title/tt0456396/,Crime,Drama,Romance,Jérémie Renier,Déborah François,Jérémie Segard,0,0,13,21,95,,5507396
2276,Beowulf & Grendel,2005,5.8,53        ,17246,R,https://imdb.com/title/tt0402057/,Action,Adventure,Drama,Hringur Ingvarsson,Spencer Wilding,Stellan Skarsgård,0,0,1,6,103,,92076
2277,Where the Truth Lies,2005,6.5,47        ,16741,R,https://imdb.com/title/tt0373450/,Crime,Drama,Mystery,Kevin Bacon,Colin Firth,Alison Lohman,0,0,2,10,107,25000000,3487678
2278,Enron: The Smartest Guys in the Room,2005,7.6,,16284,R,https://imdb.com/title/tt1016268/,Documentary,Biography,History,John Beard,Tim Belden,Barbara Boxer,0,1,3,10,110,,4854164
2279,Beauty Shop,2005,5.5,53        ,15913,PG-13,https://imdb.com/title/tt0388500/,Comedy,,,Queen Latifah,Alicia Silverstone,Djimon Hounsou,0,0,0,15,105,,37245453
2280,Racing Stripes,2005,5.2,43        ,15566,PG,https://imdb.com/title/tt0376105/,Adventure,Comedy,Drama,Frankie Muniz,David Spade,Snoop Dogg,0,0,0,3,102,30000000,90754475
2281,Fragile,2005,6.1,,15378,PG-13,https://imdb.com/title/tt0422272/,Horror,Mystery,Thriller,Calista Flockhart,Richard Roxburgh,Elena Anaya,0,0,7,6,101,7000000,6680926
2282,The Quiet,2005,6.2,29        ,15290,R,https://imdb.com/title/tt0414951/,Crime,Drama,Thriller,Camilla Belle,Elisha Cuthbert,Edie Falco,0,0,0,1,96,900000,381420
2283,Mrs. Henderson Presents,2005,7.0,71        ,14930,R,https://imdb.com/title/tt0413015/,Comedy,Drama,Music,Judi Dench,Bob Hoskins,Christopher Guest,0,2,7,31,103,20000000,27876417
2284,Edison,2005,5.3,,14562,R,https://imdb.com/title/tt0389957/,Action,Crime,Drama,Morgan Freeman,Kevin Spacey,Justin Timberlake,0,0,0,1,99,25000000,4165675
2285,The Myth,2005,6.1,,14083,PG-13,https://imdb.com/title/tt0365847/,Action,Adventure,Comedy,Bing Shao,Jackie Chan,Weixing Yao,0,0,1,5,118,15000000,6669097
2286,Water,2005,7.7,77        ,14046,PG-13,https://imdb.com/title/tt0240200/,Drama,,,Lisa Ray,John Abraham,Seema Biswas,0,1,17,17,117,,13014956
2287,Lovewrecked,2005,4.8,,13861,PG-13,https://imdb.com/title/tt0409011/,Adventure,Comedy,Romance,Amanda Bynes,Chris Carmack,Jonathan Bennett,0,0,0,0,87,,3505963
2288,The Big White,2005,6.4,31        ,13746,R,https://imdb.com/title/tt0402850/,Comedy,Crime,Drama,Robin Williams,Giovanni Ribisi,Holly Hunter,0,0,0,0,100,14000000,541840
2289,Factotum,2005,6.6,71        ,13666,R,https://imdb.com/title/tt0417658/,Comedy,Drama,Romance,Matt Dillon,Lili Taylor,Marisa Tomei,0,0,4,4,94,1000000,2708087
2290,Diary of a Mad Black Woman,2005,5.7,36        ,13355,PG-13,https://imdb.com/title/tt0422093/,Comedy,Drama,Romance,Kimberly Elise,Steve Harris,Tyler Perry,0,0,13,13,,5500000,50652203
2291,The Death of Mr. Lazarescu,2005,7.9,86        ,13137,R,https://imdb.com/title/tt0456149/,Comedy,Drama,,Doru Ana,Monica Barladeanu,Alina Berzunteanu,0,0,30,14,153,500000,216922
2292,The Business,2005,6.7,,12988,R,https://imdb.com/title/tt0429715/,Crime,Drama,Thriller,Danny Dyer,Tamer Hassan,Geoff Bell,0,0,0,1,97,2000000,2541675
2293,Tristram Shandy: A Cock and Bull Story,2005,6.7,80        ,12249,R,https://imdb.com/title/tt0423409/,Comedy,,,Steve Coogan,Jeremy Northam,Rob Brydon,0,0,2,14,94,2800000,3931982
2294,Rebound,2005,5.2,36        ,12201,PG,https://imdb.com/title/tt0376108/,Comedy,Family,Sport,Martin Lawrence,Megan Mullally,Breckin Meyer,0,0,0,2,86,33100000,17492014
2295,Shinobi: Heart Under Blade,2005,6.9,,12047,R,https://imdb.com/title/tt0475723/,Action,Drama,Fantasy,Yukie Nakama,Joe Odagiri,Tomoka Kurotani,0,0,4,2,107,,11987868
2296,Dreamer: Inspired by a True Story,2005,6.8,59        ,11836,PG,https://imdb.com/title/tt0418647/,Drama,Family,Sport,Kurt Russell,Dakota Fanning,Oded Fehr,0,0,1,5,106,32000000,38741732
2297,Conversations with Other Women,2005,7.0,62        ,11824,R,https://imdb.com/title/tt0435623/,Comedy,Drama,Romance,Helena Bonham Carter,Aaron Eckhart,Yury Tsykun,0,0,3,4,84,450000,982814
2298,2001 Maniacs,2005,5.3,,11714,R,https://imdb.com/title/tt0264323/,Comedy,Horror,,Robert Englund,Lin Shaye,Giuseppe Andrews,0,0,0,1,87,3000000,368976
2299,Lilo & Stitch 2: Stitch Has a Glitch,2005,6.3,,11517,PG,https://imdb.com/title/tt0457993/,Animation,Comedy,Drama,Chris Sanders,Dakota Fanning,Tia Carrere,0,0,2,13,68,,
2300,Metal: A Headbanger's Journey,2005,8.1,73        ,11503,R,https://imdb.com/title/tt0478209/,Documentary,Music,,Tom Araya,Gavin Baddeley,Blasphemer,0,0,1,1,96,1300000,5095
2301,Romance & Cigarettes,2005,6.3,55        ,11284,R,https://imdb.com/title/tt0368222/,Comedy,Musical,Romance,James Gandolfini,Susan Sarandon,Kate Winslet,0,0,1,3,105,,2935242
2302,Edmond,2005,6.2,61        ,11108,R,https://imdb.com/title/tt0443496/,Drama,Thriller,,William H. Macy,Julia Stiles,Joe Mantegna,0,0,3,2,82,10000000,243524
2303,Empire of the Wolves,2005,5.9,,10942,R,https://imdb.com/title/tt0402158/,Action,Crime,Drama,Jean Reno,Arly Jover,Jocelyn Quivrin,0,0,0,0,128,24000000,12373145
2304,The Ballad of Jack and Rose,2005,6.6,59        ,10926,R,https://imdb.com/title/tt0357110/,Drama,,,Daniel Day-Lewis,Catherine Keener,Camilla Belle,0,0,3,6,,1500000,916051
2305,Beyond the Gates,2005,7.7,71        ,10806,R,https://imdb.com/title/tt0420901/,Drama,History,War,John Hurt,Hugh Dancy,Dominique Horwitz,0,0,1,3,115,,558588
2306,The Dark,2005,5.4,,10293,R,https://imdb.com/title/tt0411267/,Drama,Fantasy,Horror,Sean Bean,Maria Bello,Sophie Stuckey,0,0,0,1,93,3000000,6593579
2307,The Notorious Bettie Page,2005,6.5,64        ,10246,R,https://imdb.com/title/tt0404802/,Biography,Drama,,Gretchen Mol,Lili Taylor,Chris Bauer,0,0,0,4,100,,1778006
2308,Fullmetal Alchemist the Movie: Conqueror of Shamballa,2005,7.4,,10239,PG-13,https://imdb.com/title/tt0485323/,Animation,Action,Adventure,Vic Mignogna,Aaron Dismuke,Jason Liebrecht,0,0,0,5,105,,10197984
2309,Dominion,2005,5.2,55        ,10202,R,https://imdb.com/title/tt0449086/,Drama,Horror,Thriller,Stellan Skarsgård,Gabriel Mann,Clara Bellar,0,0,0,3,117,30000000,251495
2310,Because of Winn-Dixie,2005,6.3,54        ,10194,PG,https://imdb.com/title/tt0317132/,Comedy,Drama,Family,AnnaSophia Robb,Jeff Daniels,Eva Marie Saint,0,0,0,2,106,14000000,33589427
2311,Pretty Persuasion,2005,6.5,45        ,9777,R,https://imdb.com/title/tt0381505/,Comedy,Drama,,Evan Rachel Wood,Ron Livingston,James Woods,0,0,1,2,,2500000,537126
2312,Murderball,2005,7.7,87        ,9747,R,https://imdb.com/title/tt0436613/,Documentary,Sport,,Joe Soares,Keith Cavill,Mark Zupan,0,1,17,12,88,1750211,1751895
2313,Why We Fight,2005,8.0,68        ,9670,PG-13,https://imdb.com/title/tt0436971/,Documentary,History,War,Gore Vidal,John McCain,Ken Adelman,0,0,4,3,,,1439972
2314,Tamara,2005,5.1,34        ,9591,R,https://imdb.com/title/tt0401815/,Drama,Fantasy,Horror,Jenna Dewan,Katie Stuart,Chad Faust,0,0,0,1,98,3500000,206871
2315,Venom,2005,4.6,25        ,9448,R,https://imdb.com/title/tt0428251/,Horror,,,Agnes Bruckner,Jonathan Jackson,Meagan Good,0,0,0,0,87,,881779
2316,Hellraiser: Hellworld,2005,4.2,,9410,R,https://imdb.com/title/tt0354623/,Horror,,,Lance Henriksen,Katheryn Winnick,Christopher Jacot,0,0,0,0,91,4000000,
2317,The Devil and Daniel Johnston,2005,7.9,77        ,9131,PG-13,https://imdb.com/title/tt0436231/,Documentary,Biography,Music,Daniel Johnston,Mabel Johnston,Bill Johnston,0,0,2,3,110,,432339
2318,The Lost City,2005,6.6,47        ,9092,R,https://imdb.com/title/tt0343996/,Drama,Romance,,Andy Garcia,Inés Sastre,Bill Murray,0,0,2,3,144,9600000,4408011
2319,House of 9,2005,5.5,,8939,R,https://imdb.com/title/tt0395585/,Drama,Horror,Mystery,Kelly Brook,Dennis Hopper,Hippolyte Girardot,0,0,0,0,90,6000000,
2320,Wu ji - La légende des cavaliers du vent,2005,5.6,53        ,8863,PG-13,https://imdb.com/title/tt0417976/,Action,Drama,Fantasy,Cecilia Cheung,Dong-Gun Jang,Hiroyuki Sanada,0,1,1,9,121,60000000,30995924
2321,Santa's Slay,2005,5.3,,8850,R,https://imdb.com/title/tt0393685/,Comedy,Fantasy,Horror,Bill Goldberg,Douglas Smith,Emilie de Ravin,0,0,0,0,78,,6982
2322,Happy Endings,2005,6.3,57        ,8835,R,https://imdb.com/title/tt0361693/,Comedy,Drama,Music,Lisa Kudrow,Steve Coogan,Maggie Gyllenhaal,0,0,0,6,128,,1682206
2323,Hellraiser: Deader,2005,4.6,,8748,R,https://imdb.com/title/tt0337636/,Horror,Mystery,Thriller,Kari Wuhrer,Paul Rhys,Simon Kunz,0,0,0,1,88,4000000,
2324,Dave Chappelle's Block Party,2005,7.2,84        ,8698,R,https://imdb.com/title/tt0425598/,Documentary,Comedy,Music,Dave Chappelle,Yasiin Bey,Lauryn Hill,0,0,3,4,103,3000000,12051924
2325,Mozart and the Whale,2005,6.9,,8530,PG-13,https://imdb.com/title/tt0392465/,Comedy,Drama,Romance,Josh Hartnett,Radha Mitchell,Gary Cole,0,0,0,0,94,12000000,84447
2326,Trust the Man,2005,5.7,43        ,8320,R,https://imdb.com/title/tt0427968/,Comedy,Drama,Romance,David Duchovny,Julianne Moore,Billy Crudup,0,0,0,1,103,9000000,7353118
2327,Dirty Deeds,2005,5.8,28        ,8271,PG-13,https://imdb.com/title/tt0407732/,Comedy,,,Milo Ventimiglia,Lacey Chabert,Charles Durning,0,0,0,0,87,,146490
2328,Little Fish,2005,6.2,77        ,8192,R,https://imdb.com/title/tt0382810/,Crime,Drama,Romance,Cate Blanchett,Sam Neill,Hugo Weaving,0,0,12,23,,,3248506
2329,The Crow: Wicked Prayer,2005,3.0,,8125,R,https://imdb.com/title/tt0353324/,Action,Adventure,Comedy,Yuji Okumoto,Marcus Chong,Tito Ortiz,0,0,0,1,99,,
2330,Winter Passing,2005,6.3,56        ,8038,R,https://imdb.com/title/tt0380817/,Comedy,Drama,,Ed Harris,Zooey Deschanel,Will Ferrell,0,0,0,0,,3500000,113783
2331,In the Mix,2005,2.8,31        ,7909,PG-13,https://imdb.com/title/tt0426615/,Comedy,Crime,Drama,Usher Raymond,Chazz Palminteri,Emmanuelle Chriqui,0,0,0,1,95,,10223896
2332,Strangers with Candy,2005,6.0,57        ,7752,R,https://imdb.com/title/tt0369994/,Comedy,,,Amy Sedaris,Stephen Colbert,Paul Dinello,0,0,0,0,97,3500000,2254124
2333,Duma,2005,7.2,82        ,7634,PG,https://imdb.com/title/tt0361715/,Adventure,Drama,Family,Alex Michaeletos,Campbell Scott,Hope Davis,0,0,0,1,,12000000,994790
2334,Bubble,2005,6.5,63        ,7602,R,https://imdb.com/title/tt0454792/,Crime,Drama,Mystery,Debbie Doebereiner,Omar Cowan,Dustin James Ashley,0,0,0,1,73,1600000,261966
2335,Urban Legends: Bloody Mary,2005,4.2,,7599,R,https://imdb.com/title/tt0451957/,Horror,Thriller,,Kate Mara,Robert Vito,Tina Lifford,0,0,0,1,93,3500000,
2336,The Long Weekend,2005,5.2,,7593,R,https://imdb.com/title/tt0385057/,Comedy,,,Chris Klein,Brendan Fehr,Chandra West,0,0,0,0,,,3540754
2337,Lonesome Jim,2005,6.6,54        ,7517,R,https://imdb.com/title/tt0385056/,Comedy,Drama,,Casey Affleck,Liv Tyler,Mary Kay Place,0,0,1,3,,500000,182378
2338,Don't Come Knocking,2005,6.6,55        ,7136,R,https://imdb.com/title/tt0377800/,Drama,Music,,Sam Shepard,Jessica Lange,Tim Roth,0,0,1,7,122,11000000,4663501
2339,The King,2005,6.7,58        ,7044,R,https://imdb.com/title/tt0396688/,Drama,Thriller,,Gael García Bernal,William Hurt,Laura Harring,0,0,1,2,105,,757310
2340,The Prize Winner of Defiance Ohio,2005,7.3,58        ,6943,PG-13,https://imdb.com/title/tt0406158/,Biography,Drama,,Julianne Moore,Woody Harrelson,Laura Dern,0,0,1,1,99,12000000,750212
2341,The Honeymooners,2005,3.3,31        ,6941,PG-13,https://imdb.com/title/tt0373908/,Comedy,Family,Romance,Cedric the Entertainer,Mike Epps,Gabrielle Union,0,0,1,3,90,25000000,13183426
2342,The Zodiac,2005,5.4,21        ,6890,R,https://imdb.com/title/tt0371739/,Crime,Drama,Horror,Justin Chambers,Robin Tunney,Rory Culkin,0,0,0,0,97,1000000,86872
2343,Into the Sun,2005,4.4,,6888,R,https://imdb.com/title/tt0358294/,Action,Thriller,,Steven Seagal,Takao Osawa,Juliette Marquis,0,0,0,0,97,9000000,175563
2344,7 Seconds,2005,4.8,,6786,R,https://imdb.com/title/tt0417395/,Action,Comedy,Crime,Wesley Snipes,Tamzin Outhwaite,Deobia Oparei,0,0,0,0,96,13000000,
2345,Dirty Love,2005,3.6,9        ,6728,R,https://imdb.com/title/tt0327643/,Comedy,Romance,,Jenny McCarthy,Eddie Kaye Thomas,Carmen Electra,0,0,4,7,91,,36099
2346,Isolation,2005,5.6,,6643,R,https://imdb.com/title/tt0446719/,Horror,Sci-Fi,Thriller,Essie Davis,Sean Harris,Marcel Iures,0,0,9,4,95,2900000,278056
2347,12 and Holding,2005,7.5,65        ,6623,R,https://imdb.com/title/tt0417385/,Drama,,,Conor Donovan,Jesse Camacho,Zoe Weizenbaum,0,0,0,5,90,400000,119195
2348,Bee Season,2005,5.5,54        ,6539,PG-13,https://imdb.com/title/tt0387059/,Drama,Family,,Richard Gere,Juliette Binoche,Flora Cross,0,0,0,1,104,14000000,6856989
2349,Roll Bounce,2005,6.1,59        ,6525,PG-13,https://imdb.com/title/tt0403455/,Comedy,Drama,Music,Shad Moss,Nick Cannon,Meagan Good,0,0,2,6,112,,17500866
2350,Nine Lives,2005,6.7,80        ,6470,R,https://imdb.com/title/tt0420015/,Drama,,,Kathy Baker,Amy Brenneman,Glenn Close,0,0,9,10,,500000,1591523
2351,Shadowboxer,2005,5.5,33        ,6467,R,https://imdb.com/title/tt0396857/,Action,Crime,Drama,Cuba Gooding Jr.,Helen Mirren,Vanessa Ferlito,0,0,1,2,93,,519802
2352,Fateless,2005,6.9,87        ,6422,R,https://imdb.com/title/tt0367082/,Drama,Romance,War,Marcell Nagy,Béla Dóra,Bálint Péntek,0,0,6,7,140,2500000000,2512009
2353,Neverwas,2005,6.6,,6369,PG-13,https://imdb.com/title/tt0418004/,Drama,Fantasy,Mystery,Aaron Eckhart,Ian McKellen,Brittany Murphy,0,0,0,0,103,,11246
2354,Fierce People,2005,6.5,54        ,6341,R,https://imdb.com/title/tt0401420/,Drama,Thriller,,Diane Lane,Donald Sutherland,Anton Yelchin,0,0,0,0,,,269755
2355,Bunty Aur Babli,2005,6.2,,6123,PG,https://imdb.com/title/tt0448206/,Comedy,Drama,Romance,Abhishek Bachchan,Rani Mukerji,Amitabh Bachchan,0,0,11,11,170,100000000,3370142
2356,The Amateurs,2005,6.3,45        ,6064,R,https://imdb.com/title/tt0405163/,Comedy,,,Jeff Bridges,Ted Danson,Joe Pantoliano,0,0,0,0,96,,102864
2357,The White Countess,2005,6.6,60        ,6048,PG-13,https://imdb.com/title/tt0384686/,Drama,History,Romance,Ralph Fiennes,Natasha Richardson,Vanessa Redgrave,0,0,0,2,135,16000000,4092682
2358,Reincarnation,2005,6.2,,6044,R,https://imdb.com/title/tt0456630/,Horror,Mystery,,Yûka,Karina,Kippei Shîna,0,0,0,0,96,,4664641
2359,Reefer Madness: The Movie Musical,2005,7.1,,6026,R,https://imdb.com/title/tt0404364/,Comedy,Drama,Horror,Kristen Bell,Christian Campbell,Neve Campbell,0,1,3,10,109,,8972
2360,Man-Thing,2005,4.0,,5838,R,https://imdb.com/title/tt0290747/,Action,Adventure,Horror,Jack Thompson,Matthew Le Nevez,Steve Bastoni,0,0,0,0,105,30000000,1123136
2361,Evil Aliens,2005,5.2,,5553,R,https://imdb.com/title/tt0383353/,Comedy,Horror,Sci-Fi,Emily Booth,Jamie Honeybourne,Sam Butler,0,0,0,1,93,1800000,
2362,House of the Dead 2,2005,3.7,,5544,R,https://imdb.com/title/tt0435665/,Action,Comedy,Horror,Emmanuelle Vaugier,Ed Quinn,Sticky Fingaz,0,0,0,0,95,6000000,
2363,The Wendell Baker Story,2005,5.6,44        ,5522,PG-13,https://imdb.com/title/tt0373445/,Comedy,Drama,Romance,Luke Wilson,Eva Mendes,Seymour Cassel,0,0,0,1,99,8000000,153169
2364,Underclassman,2005,4.3,19        ,5373,PG-13,https://imdb.com/title/tt0373416/,Action,Comedy,Crime,Hugh Bonneville,Shawn Ashmore,Kelly Hu,0,0,0,0,95,25000000,5879555
2365,Jesse Stone: Stone Cold,2005,7.2,,5356,R,https://imdb.com/title/tt0431420/,Crime,Drama,Mystery,Tom Selleck,Jane Adams,Reg Rogers,0,0,0,0,87,,
2366,Mortuary,2005,4.0,,5276,R,https://imdb.com/title/tt0415167/,Horror,Mystery,Thriller,Dan Byrd,Denise Crosby,Stephanie Patton,0,0,0,0,94,,894722
2367,The Dark Hours,2005,6.0,63        ,5200,R,https://imdb.com/title/tt0402249/,Horror,Thriller,,Kate Greenhouse,Bruce McFee,Jeff Seymour,0,0,12,2,,500000,423
2368,School of Life,2005,6.5,,5195,PG,https://imdb.com/title/tt0340331/,Comedy,Drama,Family,David Paymer,Ryan Reynolds,John Astin,0,0,0,0,110,,
2369,Dirty,2005,5.6,37        ,5191,R,https://imdb.com/title/tt0439544/,Crime,Drama,Thriller,Frank Alvarez,Clifton Collins Jr.,Brittany Daniel,0,0,0,0,97,3000000,274245
2370,The Mistress of Spices,2005,5.5,,5099,PG-13,https://imdb.com/title/tt0407998/,Drama,Romance,,Aishwarya Rai Bachchan,Dylan McDermott,Nitin Ganatra,0,0,0,0,92,,1337846
2371,Archangel,2005,6.5,,5090,R,https://imdb.com/title/tt0426911/,Crime,Drama,Mystery,Daniel Craig,Yekaterina Rednikova,Gabriel Macht,0,0,0,0,124,,
2372,The Rocket,2005,7.6,,4988,PG,https://imdb.com/title/tt0460505/,Biography,Drama,Sport,Roy Dupuis,Stephen McHattie,Julie LeBreton,0,0,12,20,124,8000000,
2373,Le roi et le clown,2005,7.4,,4919,PG-13,https://imdb.com/title/tt0492835/,Drama,History,,Woo-seong Kam,Jin-young Jung,Seong-Yeon Kang,0,0,11,14,119,,74539870
2374,Death Tunnel,2005,2.7,,4872,R,https://imdb.com/title/tt0418627/,Horror,,,Steffany Huckaby,Melanie Lewis,Yolanda Pecoraro,0,0,0,0,,1500000,
2375,Pierrepoint: The Last Hangman,2005,7.4,68        ,4860,R,https://imdb.com/title/tt0462477/,Biography,Crime,Drama,Timothy Spall,Juliet Stevenson,Eddie Marsan,0,0,2,4,,,824856
2376,End of the Spear,2005,6.8,45        ,4832,PG-13,https://imdb.com/title/tt0399862/,Adventure,Biography,Drama,Louie Leonardo,Chad Allen,Jack Guzman,0,0,2,1,108,10000000,12128105
2377,Riding Alone for Thousands of Miles,2005,7.3,73        ,4785,PG,https://imdb.com/title/tt0437447/,Drama,,,Ken Takakura,Kiichi Nakai,Shinobu Terajima,0,0,6,10,107,7500000,3752325
2378,The Puffy Chair,2005,6.5,73        ,4784,R,https://imdb.com/title/tt0436689/,Comedy,Drama,Romance,Mark Duplass,Katie Aselton,Rhett Wilkins,0,0,3,3,,15000,195254
