,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
139,All the Pretty Horses,2000,5.8,55        ,12725,PG-13,https://imdb.com/title/tt0149624/,Drama,Romance,Western,Matt Damon,Penélope Cruz,Henry Thomas,0,1,2,13,116,57000000,18133495
140,Italian for Beginners,2000,7.0,77        ,12605,R,https://imdb.com/title/tt0243862/,Comedy,Drama,Romance,Anders W. Berthelsen,Ann Eleonora Jørgensen,Anette Støvelbæk,0,0,20,22,112,1000000,16350876
141,Animal Factory,2000,6.6,65        ,12481,R,https://imdb.com/title/tt0204137/,Crime,Drama,,Willem Dafoe,Edward Furlong,Danny Trejo,0,0,0,1,94,3600000,43805
142,Versus,2000,6.4,,12234,R,https://imdb.com/title/tt0275773/,Action,Comedy,Drama,Tak Sakaguchi,Hideo Sakaki,Chieko Misaka,0,0,0,1,119,400000,55500
143,The Ladies Man,2000,5.2,22        ,12220,R,https://imdb.com/title/tt0213790/,Comedy,,,Tim Meadows,Karyn Parsons,Billy Dee Williams,0,0,0,1,84,24000000,13743212
144,Kevin & Perry Go Large,2000,5.6,,12153,R,https://imdb.com/title/tt0205177/,Comedy,Music,,Harry Enfield,Kathy Burke,Rhys Ifans,0,0,0,1,82,2000000,15932
145,Cherry Falls,2000,5.2,,11910,R,https://imdb.com/title/tt0175526/,Horror,Mystery,Thriller,Brittany Murphy,Jay Mohr,Michael Biehn,0,0,2,2,92,14000000,
146,Clerks,2000–2001,7.4,,11753,R,https://imdb.com/title/tt0210413/,Animation,Comedy,,Brian O'Halloran,Jeff Anderson,Jason Mewes,0,0,0,0,22,,
147,Hanging Up,2000,4.9,33        ,11624,PG-13,https://imdb.com/title/tt0162983/,Comedy,Drama,,Diane Keaton,Meg Ryan,Lisa Kudrow,0,0,2,1,94,60000000,51880044
148,Anatomie,2000,6.1,33        ,11466,R,https://imdb.com/title/tt0187696/,Horror,Thriller,,Franka Potente,Benno Fürmann,Anna Loos,0,0,1,3,103,8400000,10501958
149,2001: A Space Travesty,2000,3.6,,11293,R,https://imdb.com/title/tt0157262/,Comedy,Sci-Fi,,Leslie Nielsen,Ophélie Winter,Ezio Greggio,0,0,0,0,99,45000000,270813
150,Snow Day,2000,5.1,34        ,11280,PG,https://imdb.com/title/tt0184907/,Adventure,Comedy,Family,Chevy Chase,Mark Webber,Schuyler Fisk,0,0,0,4,89,13000000,62464731
151,The Crow: Salvation,2000,4.9,,10611,R,https://imdb.com/title/tt0132910/,Action,Crime,Fantasy,Kirsten Dunst,William Atherton,Debbie Fan,0,0,0,0,102,10000000,
152,Common Wealth,2000,7.3,,10600,R,https://imdb.com/title/tt0255067/,Comedy,Crime,Horror,Carmen Maura,Eduardo Antuña,María Asquerino,0,0,20,17,110,4000000,290754
153,The Next Best Thing,2000,4.6,25        ,10598,PG-13,https://imdb.com/title/tt0156841/,Comedy,Drama,Romance,Madonna,Rupert Everett,Benjamin Bratt,0,0,3,10,108,25000000,24362772
154,Bait,2000,5.8,39        ,10348,R,https://imdb.com/title/tt0211938/,Action,Comedy,Crime,Jamie Foxx,David Morse,Robert Pastorelli,0,0,0,0,119,51000000,15471969
155,Shriek If You Know What I Did Last Friday the Thirteenth,2000,4.0,,10292,R,https://imdb.com/title/tt0212235/,Comedy,Horror,,Aimee Graham,Chris Palermo,Kim Greist,0,0,0,0,86,5000000,
156,Lost Souls,2000,4.8,16        ,10282,R,https://imdb.com/title/tt0160484/,Drama,Horror,Thriller,Winona Ryder,Ben Chaplin,Sarah Wynter,0,0,0,2,97,50000000,31355910
157,Bamboozled,2000,6.5,50        ,10086,R,https://imdb.com/title/tt0215545/,Comedy,Drama,Music,Damon Wayans,Savion Glover,Jada Pinkett Smith,0,0,1,10,135,10000000,2463650
158,Woman on Top,2000,5.3,41        ,9844,R,https://imdb.com/title/tt0206420/,Comedy,Fantasy,Romance,Penélope Cruz,Murilo Benício,Harold Perrineau,0,0,0,3,92,8000000,10194274
159,Lucky Numbers,2000,5.0,31        ,9693,R,https://imdb.com/title/tt0219952/,Comedy,Crime,,John Travolta,Lisa Kudrow,Tim Roth,0,0,2,1,105,63000000,10890222
160,Whatever It Takes,2000,5.5,20        ,9575,PG-13,https://imdb.com/title/tt0202402/,Comedy,Drama,Romance,Shane West,Marla Sokoloff,Jodi Lyn O'Keefe,0,0,0,3,94,32000000,9902115
161,With a Friend Like Harry...,2000,7.1,75        ,9430,R,https://imdb.com/title/tt0216800/,Comedy,Drama,Mystery,Laurent Lucas,Sergi López,Mathilde Seigner,0,1,7,14,117,,15476522
162,Happy Accidents,2000,7.2,60        ,9356,R,https://imdb.com/title/tt0208196/,Comedy,Romance,,Marisa Tomei,Vincent D'Onofrio,Holland Taylor,0,0,1,2,110,,688523
163,The Little Vampire,2000,5.7,45        ,9339,PG,https://imdb.com/title/tt0192255/,Adventure,Comedy,Family,Jonathan Lipnicki,Rollo Weeks,Richard E. Grant,0,0,1,3,95,35000000,27965865
164,Girlfight,2000,6.7,70        ,9214,R,https://imdb.com/title/tt0210075/,Drama,Sport,,Michelle Rodriguez,Santiago Douglas,Jamie Tirelli,0,0,15,18,110,1000000,1666028
165,Josh,2000,6.1,,9142,R,https://imdb.com/title/tt0151150/,Action,Drama,Musical,Shah Rukh Khan,Aishwarya Rai Bachchan,Chandrachur Singh,0,0,2,18,162,,426318
166,Duets,2000,6.1,40        ,9014,R,https://imdb.com/title/tt0134630/,Comedy,Drama,Music,Huey Lewis,Gwyneth Paltrow,Paul Giamatti,0,0,0,1,112,21000000,6620242
167,What Planet Are You From?,2000,5.6,41        ,8955,R,https://imdb.com/title/tt0181151/,Comedy,Sci-Fi,,Garry Shandling,Annette Bening,John Goodman,0,0,0,1,105,60000000,14145677
168,Hamlet,2000,5.9,70        ,8948,R,https://imdb.com/title/tt0171359/,Drama,Romance,Thriller,Ethan Hawke,Kyle MacLachlan,Diane Venora,0,0,1,2,112,2000000,2046433
169,Bread and Tulips,2000,7.3,68        ,8882,PG-13,https://imdb.com/title/tt0237539/,Comedy,Romance,,Licia Maglietta,Bruno Ganz,Giuseppe Battiston,0,0,32,13,114,,9719848
170,Left Behind: The Movie,2000,4.5,22        ,8836,PG-13,https://imdb.com/title/tt0190524/,Action,Drama,Fantasy,Kirk Cameron,Brad Johnson,Janaya Stephens,0,0,0,3,,4000000,4224065
171,The Weight of Water,2000,5.9,45        ,8815,R,https://imdb.com/title/tt0210382/,Crime,Drama,Mystery,Catherine McCormack,Sean Penn,Sarah Polley,0,0,1,1,114,16000000,321279
172,The Taste of Others,2000,7.2,78        ,8805,R,https://imdb.com/title/tt0216787/,Comedy,Drama,Romance,Anne Alvaro,Jean-Pierre Bacri,Alain Chabat,0,1,16,11,112,,1021938
173,Screwed,2000,5.8,7        ,8192,PG-13,https://imdb.com/title/tt0156323/,Comedy,Crime,,Norm MacDonald,Dave Chappelle,Elaine Stritch,0,0,0,0,81,10000000,7201701
174,Here on Earth,2000,5.2,25        ,8168,PG-13,https://imdb.com/title/tt0195778/,Drama,Romance,,Chris Klein,Leelee Sobieski,Josh Hartnett,0,0,0,2,96,15000000,10873148
175,Panic,2000,6.6,77        ,7895,R,https://imdb.com/title/tt0194218/,Comedy,Crime,Drama,William H. Macy,Neve Campbell,John Ritter,0,0,0,2,88,1000000,779137
176,Heavy Metal 2000,2000,5.4,,7530,R,https://imdb.com/title/tt0119273/,Animation,Action,Adventure,Michael Ironside,Julie Strain,Billy Idol,0,0,0,1,88,15000000,
177,The Tao of Steve,2000,6.6,70        ,7272,R,https://imdb.com/title/tt0234853/,Comedy,Drama,Romance,Donal Logue,Ayelet Kaznelson,John Hines,0,0,1,1,87,,4406030
178,Vatel,2000,6.6,44        ,7227,PG-13,https://imdb.com/title/tt0190861/,Biography,Drama,Romance,Gérard Depardieu,Uma Thurman,Tim Roth,0,1,2,2,103,36000000,184301
179,The Broken Hearts Club: A Romantic Comedy,2000,6.9,51        ,7020,R,https://imdb.com/title/tt0222850/,Comedy,Drama,Romance,Timothy Olyphant,Dean Cain,Zach Braff,0,0,1,1,94,1000000,2019121
180,The House of Mirth,2000,7.0,78        ,7009,PG,https://imdb.com/title/tt0200720/,Romance,Drama,,Gillian Anderson,Dan Aykroyd,Eleanor Bron,0,1,6,28,135,10000000,5164404
181,Gun Shy,2000,5.7,42        ,6804,R,https://imdb.com/title/tt0171356/,Comedy,Crime,Romance,Liam Neeson,Sandra Bullock,Oliver Platt,0,0,0,0,101,14000000,3284444
182,Waking the Dead,2000,6.5,59        ,6657,R,https://imdb.com/title/tt0127349/,Drama,Mystery,Romance,Billy Crudup,Bill Haugland,Nelson Landrieu,0,0,0,1,105,8500000,270745
183,Digimon: The Movie,2000,6.1,20        ,6653,PG,https://imdb.com/title/tt0259974/,Animation,Action,Adventure,Lara Jill Miller,Joshua Seth,Bob Papenbrook,0,0,0,1,,5000000,16643191
184,Takedown,2000,6.3,,6517,R,https://imdb.com/title/tt0159784/,Biography,Crime,Drama,Skeet Ulrich,Russell Wong,Angela Featherstone,0,0,0,0,,,
185,If These Walls Could Talk 2,2000,7.1,,6463,R,https://imdb.com/title/tt0206036/,Drama,Romance,,Vanessa Redgrave,Marian Seldes,Paul Giamatti,0,1,6,9,96,,
186,Things You Can Tell Just by Looking at Her,2000,6.5,76        ,6404,PG-13,https://imdb.com/title/tt0210358/,Drama,Romance,,Glenn Close,Cameron Diaz,Calista Flockhart,0,1,,,109,,1433668
187,Timecode,2000,6.0,65        ,6397,R,https://imdb.com/title/tt0220100/,Drama,Romance,,Jeanne Tripplehorn,Stellan Skarsgård,Salma Hayek,0,0,0,2,97,5000000,1431406
188,Fortress 2,2000,4.6,,6356,R,https://imdb.com/title/tt0179183/,Action,Sci-Fi,,Christopher Lambert,Beth Toussaint,Willie Garson,0,0,0,0,92,11000000,
189,About Adam,2000,5.8,64        ,6251,R,https://imdb.com/title/tt0199314/,Comedy,Romance,,Stuart Townsend,Kate Hudson,Tommy Tiernan,0,0,0,3,97,,802951
190,Mission Kashmir,2000,6.7,,6218,R,https://imdb.com/title/tt0248185/,Action,Drama,Thriller,Sanjay Dutt,Hrithik Roshan,Preity Zinta,0,0,7,20,154,,
191,Leprechaun 5: In the Hood,2000,3.7,,6162,R,https://imdb.com/title/tt0209095/,Action,Comedy,Fantasy,Warwick Davis,Ice-T,Anthony Montgomery,0,0,0,1,,,
192,Harrison's Flowers,2000,7.1,49        ,5987,R,https://imdb.com/title/tt0216799/,Drama,Romance,War,Andie MacDowell,Scott Anton,Elias Koteas,0,0,3,1,130,8000000,3033646
193,Burnt Money,2000,7.2,68        ,5969,R,https://imdb.com/title/tt0227277/,Crime,Drama,Romance,Eduardo Noriega,Leonardo Sbaraglia,Pablo Echarri,0,0,5,9,125,,190075
194,The Claim,2000,6.4,62        ,5912,R,https://imdb.com/title/tt0218378/,Drama,Romance,Western,Wes Bentley,Peter Mullan,Ron Anderson,0,0,1,10,120,20000000,885836
195,Nico and Dani,2000,6.6,59        ,5854,R,https://imdb.com/title/tt0250478/,Comedy,Drama,Romance,Fernando Ramallo,Jordi Vilches,Marieta Orozco,0,0,12,9,91,,372850
196,Maybe Baby,2000,5.7,46        ,5573,R,https://imdb.com/title/tt0206926/,Comedy,Romance,,Hugh Laurie,Joely Richardson,Matthew Macfadyen,0,0,0,1,104,,173763
197,Where the Money Is,2000,6.2,49        ,5535,PG-13,https://imdb.com/title/tt0149367/,Drama,Comedy,Crime,Paul Newman,Linda Fiorentino,Dermot Mulroney,0,0,0,0,89,28000000,7450414
198,The Filth and the Fury,2000,7.7,82        ,5501,R,https://imdb.com/title/tt0236216/,Documentary,Biography,Music,Paul Cook,Steve Jones,John Lydon,0,0,3,1,108,,612192
199,Bruiser,2000,5.3,,5477,R,https://imdb.com/title/tt0212830/,Horror,Mystery,,Jason Flemyng,Peter Stormare,Leslie Hope,0,0,0,1,99,5000000,14960
200,Greenfingers,2000,6.8,46        ,5403,R,https://imdb.com/title/tt0203540/,Comedy,Crime,Romance,Clive Owen,Helen Mirren,David Kelly,0,0,0,1,91,1365000,1961054
201,The Original Kings of Comedy,2000,6.9,76        ,5271,R,https://imdb.com/title/tt0236388/,Comedy,Documentary,,Steve Harvey,D.L. Hughley,Cedric the Entertainer,0,0,0,3,115,13000000,38182790
202,Bread and Roses,2000,7.1,57        ,5231,R,https://imdb.com/title/tt0212826/,Drama,,,Pilar Padilla,Adrien Brody,Elpidia Carrillo,0,0,5,10,110,,706876
203,La veuve de Saint-Pierre,2000,7.1,73        ,5226,R,https://imdb.com/title/tt0191636/,Drama,History,Romance,Juliette Binoche,Daniel Auteuil,Emir Kusturica,0,1,3,8,112,100000000,7193889
204,Chuck & Buck,2000,6.5,76        ,5194,R,https://imdb.com/title/tt0200530/,Comedy,Drama,,Mike White,Chris Weitz,Lupe Ontiveros,0,0,6,12,96,250000,1182065
205,Love & Sex,2000,6.2,44        ,5146,R,https://imdb.com/title/tt0234137/,Comedy,Romance,Drama,Famke Janssen,Jon Favreau,Noah Emmerich,0,0,0,1,82,,580372
206,Citizen Toxie: The Toxic Avenger IV,2000,6.2,41        ,5047,R,https://imdb.com/title/tt0212879/,Action,Comedy,Fantasy,David Mattey,Clyde Lewis,Heidi Sjursen,0,0,0,1,109,500000,
207,Love Honor and Obey,2000,6.5,23        ,5009,R,https://imdb.com/title/tt0199727/,Comedy,Crime,,Sadie Frost,Jonny Lee Miller,Jude Law,0,0,0,0,103,,1400
208,The Prophecy 3: The Ascent,2000,5.6,,4853,R,https://imdb.com/title/tt0183678/,Fantasy,Horror,Thriller,Christopher Walken,Vincent Spano,Dave Buzzotta,0,0,0,1,,,
209,Dinner Rush,2000,7.3,79        ,4814,R,https://imdb.com/title/tt0229340/,Crime,Drama,Romance,Danny Aiello,Edoardo Ballerini,John Rothman,0,0,0,2,99,,933740
210,Divided We Fall,2000,7.6,69        ,4806,PG-13,https://imdb.com/title/tt0234288/,Comedy,Drama,War,Bolek Polívka,Csongor Kassai,Jaroslav Dusek,0,1,15,3,120,,2046440
211,Come Undone,2000,6.7,68        ,4705,R,https://imdb.com/title/tt0242795/,Drama,Romance,,Jérémie Elkaïm,Stéphane Rideau,Marie Matheron,0,0,0,1,98,,326484
212,Maelstrom,2000,7.0,66        ,4573,R,https://imdb.com/title/tt0220627/,Drama,,,Marie-Josée Croze,Jean-Nicolas Verreault,Stephanie Morgenstern,0,0,23,9,87,,254380
213,The Crew,2000,5.6,37        ,4437,PG-13,https://imdb.com/title/tt0198386/,Comedy,Crime,,Richard Dreyfuss,Burt Reynolds,Dan Hedaya,0,0,0,1,88,38000000,13105853
214,Dragonheart: A New Beginning,2000,4.5,,4355,PG,https://imdb.com/title/tt0214641/,Action,Adventure,Comedy,Christopher Masterson,Harry Van Gorkum,Rona Figueroa,0,0,0,6,84,,
215,Love's Labour's Lost,2000,6.0,35        ,4292,PG,https://imdb.com/title/tt0182295/,Romance,Comedy,Musical,Alessandro Nivola,Alicia Silverstone,Natascha McElhone,0,0,1,2,93,13000000,299792
216,I Dreamed of Africa,2000,5.7,33        ,4281,PG-13,https://imdb.com/title/tt0167203/,Adventure,Biography,Drama,Kim Basinger,Vincent Perez,Liam Aiken,0,0,0,3,114,50000000,14400327
217,The In Crowd,2000,4.7,14        ,4209,PG-13,https://imdb.com/title/tt0163676/,Drama,Mystery,Thriller,Lori Heuring,Susan Ward,Matthew Settle,0,0,0,0,105,24000000,5280035
218,The Golden Bowl,2000,5.9,62        ,4163,R,https://imdb.com/title/tt0200669/,Drama,Romance,,Uma Thurman,Jeremy Northam,Kate Beckinsale,0,0,1,1,130,15000000,5753678
219,The Luzhin Defence,2000,6.8,64        ,4161,PG-13,https://imdb.com/title/tt0211492/,Drama,Romance,,John Turturro,Emily Watson,Geraldine James,0,0,3,2,109,,1873620
220,Time and Tide,2000,6.9,60        ,4128,R,https://imdb.com/title/tt0251433/,Action,Crime,Drama,Nicholas Tse,Wu Bai,Candy Lo,0,0,1,13,113,,243978
221,Big Eden,2000,7.3,59        ,3993,PG-13,https://imdb.com/title/tt0212815/,Comedy,Drama,Romance,Arye Gross,Eric Schweig,Tim DeKay,0,0,9,1,117,,512451
222,Groove,2000,6.6,54        ,3983,R,https://imdb.com/title/tt0212974/,Drama,Music,,Chris Ferreira,Mackenzie Firgens,Elizabeth Sun,0,0,0,2,86,500000,1162001
223,Vulgar,2000,5.3,5        ,3892,R,https://imdb.com/title/tt0120467/,Crime,Drama,Thriller,Brian O'Halloran,Bryan Johnson,Jerry Lewkowitz,0,0,0,0,87,120000,15927
224,Whipped,2000,4.6,10        ,3879,R,https://imdb.com/title/tt0174336/,Comedy,Romance,,Amanda Peet,Brian Van Holt,Jonathan Abrahams,0,0,0,1,82,3000000,4775009
225,Chain of Fools,2000,6.1,,3859,R,https://imdb.com/title/tt0194368/,Comedy,Crime,,Steve Zahn,Salma Hayek,Jeff Goldblum,0,0,0,0,,20000000,
226,Happy Times,2000,7.4,63        ,3812,PG,https://imdb.com/title/tt0303243/,Comedy,Drama,Romance,Lifan Dong,Benshan Zhao,Jie Dong,0,0,4,2,102,1900000,361000
227,Happenstance,2000,6.8,59        ,3764,R,https://imdb.com/title/tt0243135/,Comedy,Drama,Romance,Audrey Tautou,Faudel,Eric Savin,0,0,0,3,90,,251444
228,Chinese Coffee,2000,7.1,,3761,R,https://imdb.com/title/tt0118852/,Drama,,,Al Pacino,Jerry Orbach,Susan Floyd,0,0,0,0,99,,
229,Crocodile,2000,3.8,,3756,R,https://imdb.com/title/tt0203425/,Action,Adventure,Comedy,Mark McLachlan,Caitlin Martin,Chris Solari,0,0,0,0,93,2800000,
230,Essex Boys,2000,6.1,,3724,R,https://imdb.com/title/tt0191996/,Crime,Thriller,,Charlie Creed-Miles,Sean Bean,Gareth Milne,0,0,0,0,102,,
231,La vierge des tueurs,2000,6.8,73        ,3715,R,https://imdb.com/title/tt0250809/,Crime,Drama,Romance,Germán Jaramillo,Anderson Ballesteros,Juan David Restrepo,0,0,3,3,101,,624525
232,Beautiful,2000,5.6,23        ,3613,PG-13,https://imdb.com/title/tt0210567/,Comedy,Drama,,Minnie Driver,Hallie Eisenberg,Joey Lauren Adams,0,0,0,2,112,14000000,3169930
233,Dancing at the Blue Iguana,2000,5.7,41        ,3605,R,https://imdb.com/title/tt0217355/,Drama,Mystery,,Charlotte Ayanna,Daryl Hannah,Kristin Bauer van Straten,0,0,2,1,123,,122121
234,Faust,2000,4.3,,3603,R,https://imdb.com/title/tt0223268/,Drama,Fantasy,Horror,Mark Frost,Isabel Brook,Jennifer Rope,0,0,4,4,98,3000000,
235,Committed,2000,5.1,44        ,3580,R,https://imdb.com/title/tt0144142/,Comedy,Drama,,Heather Graham,Casey Affleck,Luke Wilson,0,0,1,2,98,3000000,40361
236,Cheaters,2000,6.7,,3579,R,https://imdb.com/title/tt0218094/,Drama,,,Jeff Daniels,Jena Malone,Paul Sorvino,0,1,,,108,,
237,The Vertical Ray of the Sun,2000,7.2,72        ,3508,PG-13,https://imdb.com/title/tt0224578/,Drama,,,Nu Yên-Khê Tran,Nhu Quynh Nguyen,Khanh Le,0,0,0,2,112,,201247
238,Bangkok Dangerous,2000,6.6,45        ,3478,R,https://imdb.com/title/tt0263101/,Action,Crime,Drama,Pawarith Monkolpisit,Premsinee Ratanasopha,Patharawarin Timkul,0,0,3,4,105,,55429
239,Picking Up the Pieces,2000,4.8,,3423,R,https://imdb.com/title/tt0192455/,Comedy,Crime,Fantasy,Woody Allen,David Schwimmer,Angélica Aragón,0,0,0,2,95,,
240,How to Kill Your Neighbor's Dog,2000,6.9,40        ,3410,R,https://imdb.com/title/tt0207524/,Comedy,Drama,,Kenneth Branagh,Robin Wright,Suzi Hofrichter,0,0,0,6,,7300000,73510
241,Beautiful Creatures,2000,5.9,40        ,3405,R,https://imdb.com/title/tt0221889/,Comedy,Thriller,Crime,Rachel Weisz,Susan Lynch,Iain Glen,0,0,0,1,86,,313768
242,Escaflowne: The Movie,2000,6.7,50        ,3357,PG-13,https://imdb.com/title/tt0270933/,Adventure,Animation,Drama,Shin'ichirô Miki,Jôji Nakata,Maaya Sakamoto,0,0,0,0,98,,94060
243,Python,2000,3.7,,3271,R,https://imdb.com/title/tt0209264/,Action,Comedy,Horror,Frayne Rosanoff,Robert Englund,Casper Van Dien,0,0,0,0,99,,
244,Rated X,2000,5.8,,3255,R,https://imdb.com/title/tt0201776/,Biography,Drama,,Charlie Sheen,Emilio Estevez,Rafer Weigel,0,0,1,1,115,,12449
245,Infidèle,2000,7.4,79        ,3223,R,https://imdb.com/title/tt0157122/,Drama,Romance,,Lena Endre,Erland Josephson,Krister Henriksson,0,0,8,9,154,,918033
246,Songcatcher,2000,7.2,63        ,3191,PG-13,https://imdb.com/title/tt0210299/,Drama,Music,,Janet McTeer,Michael Harding,Michael Davis,0,0,5,5,109,1800000,3171273
247,Skipped Parts,2000,6.3,,3173,R,https://imdb.com/title/tt0209322/,Comedy,Drama,Romance,Drew Barrymore,Jennifer Jason Leigh,Mischa Barton,0,0,0,1,,,
248,Cut,2000,4.2,,3158,R,https://imdb.com/title/tt0189456/,Comedy,Horror,Mystery,Molly Ringwald,Frank Roberts,Kylie Minogue,0,0,0,0,82,,
249,The Guilty,2000,6.2,,3141,R,https://imdb.com/title/tt0186183/,Crime,Drama,Thriller,Bill Pullman,Devon Sawa,Gabrielle Anwar,0,0,0,0,108,14000000,
250,Chasing Sleep,2000,6.3,,3131,R,https://imdb.com/title/tt0221069/,Drama,Horror,Mystery,Jeff Daniels,Molly Price,Ben Shenkman,0,0,2,2,104,,
251,Passion of Mind,2000,5.5,28        ,3115,PG-13,https://imdb.com/title/tt0160644/,Drama,Mystery,Romance,Demi Moore,Eloise Eonnet,Hadrian Dagannaud-Brouard,0,0,0,1,105,,769272
252,3 Strikes,2000,4.8,11        ,3079,R,https://imdb.com/title/tt0199290/,Comedy,,,Brian Hooks,N'Bushe Wright,Faizon Love,0,0,0,0,82,3400000,9832166
253,Everybody's Famous!,2000,6.9,60        ,3071,R,https://imdb.com/title/tt0209037/,Comedy,Drama,Music,Josse De Pauw,Eva van der Gucht,Werner De Smedt,0,1,4,4,97,,97353
254,Crime + Punishment in Suburbia,2000,5.9,32        ,2932,R,https://imdb.com/title/tt0197384/,Drama,Thriller,,Monica Keena,Ellen Barkin,Michael Ironside,0,0,0,3,100,,
255,Urbania,2000,6.8,73        ,2887,R,https://imdb.com/title/tt0182508/,Drama,,,Dan Futterman,Scott Denny,Paige Turco,0,0,5,4,103,225000,1032075
256,U.S. Seals,2000,4.3,,2880,R,https://imdb.com/title/tt0195366/,Action,Thriller,,Jim Fitzpatrick,Greg Collins,Ty Miller,0,0,0,0,90,3500000,
257,Sordid Lives,2000,6.8,47        ,2790,R,https://imdb.com/title/tt0204640/,Comedy,Romance,,Delta Burke,Bonnie Bedelia,Olivia Newton-John,0,0,0,10,111,,1111273
258,Jack Frost 2: Revenge of the Mutant Killer Snowman,2000,3.7,,2772,R,https://imdb.com/title/tt0239496/,Comedy,Fantasy,Horror,Christopher Allport,Eileen Seeley,Chip Heller,0,0,0,1,91,,
259,Bruce Lee: A Warrior's Journey,2000,8.1,,2736,PG,https://imdb.com/title/tt0297814/,Documentary,Action,Biography,Bruce Lee,Kareem Abdul-Jabbar,Peter Archer,0,0,0,1,100,,
260,Spiders,2000,4.0,,2665,R,https://imdb.com/title/tt0203940/,Horror,Sci-Fi,Thriller,Lana Parrilla,Josh Green,Oliver Macready,0,0,0,0,94,2000000,
261,The Smokers,2000,2.9,,2600,R,https://imdb.com/title/tt0205418/,Thriller,,,Dominique Swain,Busy Philipps,Keri Lynn Pratt,0,0,1,1,96,,
262,Up at the Villa,2000,6.0,57        ,2548,PG-13,https://imdb.com/title/tt0153464/,Drama,Romance,,Kristin Scott Thomas,Sean Penn,Anne Bancroft,0,0,0,0,115,,3740113
263,Fight Club,1999,8.8,66        ,1790826,R,https://imdb.com/title/tt0137523/,Drama,,,Brad Pitt,Edward Norton,Meat Loaf,11,1,10,37,139,63000000,101187503
264,The Matrix,1999,8.7,73        ,1615969,R,https://imdb.com/title/tt0133093/,Action,Sci-Fi,,Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,16,4,37,50,136,63000000,465343787
265,The Green Mile,1999,8.6,61        ,1098604,R,https://imdb.com/title/tt0120689/,Crime,Drama,Fantasy,Tom Hanks,Michael Clarke Duncan,David Morse,29,4,15,33,189,60000000,286801374
